datetime,site_no,00010_Maximum,00010_Maximum_cd,00010_Minimum,00010_Minimum_cd,00010_Mean,00010_Mean_cd,00060_Mean,00060_Mean_cd,00095_Maximum,00095_Maximum_cd,00095_Minimum,00095_Minimum_cd,00095_Mean,00095_Mean_cd,00300_Maximum,00300_Maximum_cd,00300_Minimum,00300_Minimum_cd,00300_Mean,00300_Mean_cd,00400_Maximum,00400_Maximum_cd,00400_Minimum,00400_Minimum_cd,00400_Median,00400_Median_cd,63680_Maximum,63680_Maximum_cd,63680_Minimum,63680_Minimum_cd,63680_Median,63680_Median_cd
2010-07-27 00:00:00+00:00,14211010,21.6,A,18.3,A,20.2,A,1030.0,A,63.0,A,62.0,A,62.0,A,10.0,A,8.1,A,9.0,A,8.2,A,7.5,A,7.7,A,8.5,A,0.4,A,0.7,A
2010-07-28 00:00:00+00:00,14211010,21.3,A,17.8,A,19.1,A,1000.0,A,63.0,A,62.0,A,63.0,A,10.1,A,8.2,A,9.1,A,8.1,A,7.5,A,7.7,A,1.6,A,0.3,A,0.6,A
2010-07-29 00:00:00+00:00,14211010,20.7,A,17.4,A,19.1,A,1000.0,A,63.0,A,62.0,A,63.0,A,10.2,A,8.6,A,9.3,A,8.2,A,7.5,A,7.8,A,1.6,A,0.3,A,0.7,A
2010-07-30 00:00:00+00:00,14211010,20.7,A,17.8,A,19.5,A,994.0,A,65.0,A,63.0,A,63.0,A,10.1,A,8.3,A,9.1,A,8.2,A,7.5,A,7.8,A,4.5,A,0.3,A,0.5,A
2010-07-31 00:00:00+00:00,14211010,20.6,A,17.4,A,18.8,A,979.0,A,64.0,A,63.0,A,63.0,A,10.1,A,8.2,A,9.1,A,8.2,A,7.5,A,7.7,A,1.2,A,0.3,A,0.6,A
2010-08-01 00:00:00+00:00,14211010,20.2,A,17.4,A,18.7,A,992.0,A,64.0,A,63.0,A,64.0,A,10.1,A,8.4,A,9.3,A,8.2,A,7.5,A,7.7,A,1.2,A,0.3,A,0.5,A
2010-08-02 00:00:00+00:00,14211010,20.7,A,17.6,A,19.3,A,953.0,A,65.0,A,64.0,A,64.0,A,10.0,A,8.3,A,9.1,A,8.1,A,7.5,A,7.7,A,1.5,A,0.2,A,0.7,A
2010-08-03 00:00:00+00:00,14211010,20.7,A,18.0,A,19.5,A,892.0,A,67.0,A,64.0,A,65.0,A,10.0,A,8.2,A,9.0,A,8.2,A,7.5,A,7.7,A,1.4,A,0.2,A,0.6,A
2010-08-04 00:00:00+00:00,14211010,20.3,A,17.5,A,18.8,A,970.0,A,65.0,A,64.0,A,64.0,A,10.0,A,8.3,A,9.1,A,8.2,A,7.5,A,7.7,A,1.2,A,0.3,A,0.6,A
2010-08-05 00:00:00+00:00,14211010,21.2,A,17.8,A,19.3,A,942.0,A,66.0,A,64.0,A,65.0,A,10.0,A,8.3,A,9.1,A,8.3,A,7.5,A,7.8,A,1.5,A,0.4,A,0.6,A
2010-08-06 00:00:00+00:00,14211010,21.1,A,18.2,A,19.8,A,925.0,A,65.0,A,65.0,A,65.0,A,9.9,A,7.8,A,8.9,A,8.2,A,7.5,A,7.8,A,1.3,A,0.3,A,0.6,A
2010-08-07 00:00:00+00:00,14211010,20.6,A,18.3,A,19.4,A,910.0,A,65.0,A,65.0,A,65.0,A,9.9,A,8.0,A,8.9,A,8.2,A,7.5,A,7.8,A,1.5,A,0.3,A,0.6,A
2010-08-08 00:00:00+00:00,14211010,19.9,A,18.5,A,19.3,A,919.0,A,68.0,A,64.0,A,65.0,A,9.9,A,8.2,A,9.1,A,8.2,A,7.5,A,7.8,A,2.8,A,0.3,A,0.7,A
2010-08-09 00:00:00+00:00,14211010,19.3,A,17.4,A,18.3,A,907.0,A,67.0,A,64.0,A,65.0,A,10.2,A,8.4,A,9.3,A,8.1,A,7.5,A,7.7,A,2.6,A,0.3,A,0.6,A
2010-08-10 00:00:00+00:00,14211010,18.7,A,17.3,A,18.0,A,897.0,A,66.0,A,64.0,A,66.0,A,10.2,A,8.8,A,9.4,A,8.1,A,7.5,A,7.7,A,1.2,A,0.3,A,0.6,A
2010-08-11 00:00:00+00:00,14211010,19.6,A,17.1,A,18.2,A,903.0,A,66.0,A,66.0,A,66.0,A,10.1,A,8.8,A,9.4,A,8.1,A,7.5,A,7.7,A,1.4,A,0.4,A,0.6,A
2010-08-12 00:00:00+00:00,14211010,20.4,A,17.5,A,19.0,A,885.0,A,68.0,A,66.0,A,66.0,A,10.1,A,8.6,A,9.3,A,8.1,A,7.4,A,7.7,A,2.1,A,0.4,A,0.7,A
2010-08-13 00:00:00+00:00,14211010,20.6,A,17.9,A,19.5,A,856.0,A,66.0,A,66.0,A,66.0,A,10.0,A,8.3,A,9.1,A,8.1,A,7.4,A,7.6,A,1.4,A,0.4,A,0.8,A
2010-08-14 00:00:00+00:00,14211010,20.9,A,18.0,A,19.7,A,849.0,A,68.0,A,66.0,A,66.0,A,9.8,A,8.1,A,9.0,A,8.1,A,7.4,A,7.6,A,1.3,A,0.4,A,0.7,A
2010-08-15 00:00:00+00:00,14211010,21.3,A,18.5,A,20.1,A,859.0,A,68.0,A,66.0,A,67.0,A,9.8,A,8.2,A,8.9,A,8.1,A,7.4,A,7.6,A,1.9,A,0.4,A,0.8,A
2010-08-16 00:00:00+00:00,14211010,21.6,A,19.1,A,20.6,A,802.0,A,68.0,A,67.0,A,67.0,A,9.8,A,8.0,A,8.8,A,8.1,A,7.4,A,7.6,A,1.3,A,0.4,A,0.8,A
2010-08-17 00:00:00+00:00,14211010,21.6,A,19.2,A,20.4,A,798.0,A,68.0,A,67.0,A,68.0,A,9.6,A,8.0,A,8.7,A,8.1,A,7.4,A,7.7,A,2.0,A,0.5,A,0.8,A
2010-08-18 00:00:00+00:00,14211010,20.6,A,18.3,A,19.4,A,816.0,A,68.0,A,67.0,A,68.0,A,9.9,A,7.9,A,8.9,A,8.1,A,7.5,A,7.7,A,2.8,A,0.5,A,0.7,A
2010-08-19 00:00:00+00:00,14211010,19.1,A,17.8,A,18.4,A,818.0,A,69.0,A,67.0,A,68.0,A,10.0,A,8.4,A,9.1,A,8.1,A,7.5,A,7.7,A,2.0,A,0.4,A,0.8,A
2010-08-20 00:00:00+00:00,14211010,19.1,A,16.6,A,18.0,A,816.0,A,69.0,A,67.0,A,68.0,A,10.1,A,8.6,A,9.3,A,8.2,A,7.5,A,7.7,A,2.1,A,0.4,A,0.8,A
2010-08-21 00:00:00+00:00,14211010,19.0,A,16.8,A,17.9,A,813.0,A,72.0,A,68.0,A,68.0,A,10.2,A,8.3,A,9.3,A,8.2,A,7.5,A,7.8,A,2.8,A,0.2,A,0.8,A
2010-08-22 00:00:00+00:00,14211010,18.3,A,17.2,A,17.8,A,806.0,A,69.0,A,68.0,A,68.0,A,10.0,A,8.4,A,9.2,A,8.1,A,7.5,A,7.7,A,1.8,A,0.4,A,0.8,A
2010-08-23 00:00:00+00:00,14211010,19.0,A,16.0,A,17.5,A,803.0,A,69.0,A,68.0,A,68.0,A,10.3,A,8.8,A,9.4,A,8.1,A,7.5,A,7.7,A,1.6,A,0.2,A,0.9,A
2010-08-24 00:00:00+00:00,14211010,19.5,A,17.0,A,18.4,A,782.0,A,70.0,A,68.0,A,69.0,A,10.0,A,8.5,A,9.2,A,8.1,A,7.5,A,7.7,A,2.7,A,0.5,A,0.9,A
2010-08-25 00:00:00+00:00,14211010,19.8,A,17.5,A,18.8,A,773.0,A,69.0,A,68.0,A,68.0,A,10.0,A,8.2,A,9.0,A,8.1,A,7.5,A,7.7,A,7.5,A,0.3,A,0.8,A
2010-08-26 00:00:00+00:00,14211010,19.8,A,17.1,A,18.1,A,780.0,A,69.0,A,68.0,A,68.0,A,10.0,A,8.2,A,9.1,A,8.0,A,7.5,A,7.7,A,3.7,A,0.5,A,0.9,A
2010-08-27 00:00:00+00:00,14211010,17.6,A,15.6,A,16.7,A,781.0,A,69.0,A,68.0,A,68.0,A,10.3,A,9.0,A,9.6,A,8.1,A,7.5,A,7.7,A,1.9,A,0.4,A,0.6,A
2010-08-28 00:00:00+00:00,14211010,18.2,A,16.3,A,17.3,A,792.0,A,69.0,A,68.0,A,69.0,A,10.2,A,8.7,A,9.4,A,8.1,A,7.5,A,7.7,A,2.3,A,0.4,A,0.7,A
2010-08-29 00:00:00+00:00,14211010,17.9,A,15.8,A,16.7,A,788.0,A,69.0,A,68.0,A,69.0,A,10.4,A,8.6,A,9.5,A,8.1,A,7.5,A,7.7,A,2.7,A,0.4,A,0.8,A
2010-08-30 00:00:00+00:00,14211010,17.3,A,15.9,A,16.6,A,792.0,A,69.0,A,68.0,A,68.0,A,10.4,A,8.9,A,9.6,A,8.2,A,7.5,A,7.7,A,1.9,A,0.3,A,0.7,A
2010-08-31 00:00:00+00:00,14211010,16.9,A,15.2,A,15.8,A,808.0,A,69.0,A,68.0,A,68.0,A,10.6,A,9.3,A,9.9,A,8.0,A,7.5,A,7.7,A,1.9,A,0.1,A,0.6,A
2010-09-01 00:00:00+00:00,14211010,17.2,A,15.5,A,16.2,A,1000.0,A,69.0,A,67.0,A,68.0,A,10.5,A,9.3,A,9.8,A,8.2,A,7.5,A,7.8,A,3.7,A,0.5,A,0.7,A
2010-09-02 00:00:00+00:00,14211010,18.4,A,14.8,A,16.6,A,1020.0,A,68.0,A,67.0,A,67.0,A,10.6,A,9.2,A,9.8,A,8.2,A,7.5,A,7.8,A,1.7,A,0.3,A,0.9,A
2010-09-03 00:00:00+00:00,14211010,18.6,A,16.2,A,17.7,A,870.0,A,69.0,A,68.0,A,68.0,A,10.5,A,8.8,A,9.6,A,8.2,A,7.5,A,7.8,A,1.8,A,0.3,A,0.7,A
2010-09-04 00:00:00+00:00,14211010,18.6,A,16.0,A,17.1,A,848.0,A,70.0,A,68.0,A,68.0,A,10.6,A,8.7,A,9.7,A,8.3,A,7.5,A,7.8,A,1.4,A,0.2,A,0.6,A
2010-09-05 00:00:00+00:00,14211010,16.7,A,15.0,A,15.8,A,846.0,A,68.0,A,67.0,A,68.0,A,10.8,A,9.1,A,9.9,A,8.2,A,7.6,A,7.8,A,2.6,A,0.3,A,0.5,A
2010-09-06 00:00:00+00:00,14211010,16.9,A,14.2,A,15.5,A,836.0,A,68.0,A,67.0,A,68.0,A,10.7,A,9.3,A,10.0,A,8.2,A,7.6,A,7.8,A,1.2,A,0.2,A,0.5,A
2010-09-07 00:00:00+00:00,14211010,17.0,A,15.3,A,15.9,A,856.0,A,69.0,A,67.0,A,68.0,A,10.5,A,8.9,A,9.6,A,8.0,A,7.5,A,7.7,A,2.1,A,0.2,A,0.6,A
2010-09-08 00:00:00+00:00,14211010,16.2,A,14.8,A,15.6,A,996.0,A,69.0,A,67.0,A,68.0,A,10.5,A,9.2,A,9.9,A,8.2,A,7.5,A,7.8,A,2.2,A,0.4,A,0.8,A
2010-09-09 00:00:00+00:00,14211010,16.1,A,14.7,A,15.4,A,1060.0,A,69.0,A,66.0,A,67.0,A,10.7,A,9.0,A,9.8,A,8.2,A,7.5,A,7.7,A,2.3,A,0.3,A,0.7,A
2010-09-10 00:00:00+00:00,14211010,15.7,A,14.0,A,14.9,A,1080.0,A,67.0,A,66.0,A,66.0,A,10.9,A,9.3,A,10.1,A,8.2,A,7.5,A,7.8,A,1.8,A,0.4,A,0.7,A
2010-09-11 00:00:00+00:00,14211010,16.0,A,13.6,A,14.9,A,956.0,A,67.0,A,66.0,A,67.0,A,11.0,A,9.4,A,10.2,A,8.2,A,7.5,A,7.8,A,1.6,A,0.4,A,0.6,A
2010-09-12 00:00:00+00:00,14211010,16.4,A,13.6,A,15.1,A,909.0,A,67.0,A,66.0,A,67.0,A,11.0,A,9.2,A,10.1,A,8.2,A,7.5,A,7.7,A,2.3,A,0.1,A,0.5,A
2010-09-13 00:00:00+00:00,14211010,16.4,A,14.4,A,15.5,A,884.0,A,67.0,A,66.0,A,66.0,A,11.1,A,9.1,A,10.0,A,8.3,A,7.5,A,7.8,A,1.4,A,0.2,A,0.5,A
2010-09-14 00:00:00+00:00,14211010,16.1,A,14.1,A,15.1,A,865.0,A,68.0,A,66.0,A,67.0,A,10.9,A,9.2,A,10.0,A,8.0,A,7.5,A,7.7,A,1.1,A,0.2,A,0.6,A
2010-09-15 00:00:00+00:00,14211010,15.4,A,14.2,A,14.9,A,883.0,A,68.0,A,66.0,A,67.0,A,10.8,A,9.3,A,10.1,A,8.0,A,7.5,A,7.7,A,1.4,A,0.3,A,0.6,A
2010-09-16 00:00:00+00:00,14211010,16.2,A,14.8,A,15.4,A,938.0,A,69.0,A,66.0,A,67.0,A,10.7,A,9.5,A,9.9,A,8.1,A,7.5,A,7.6,A,1.4,A,0.2,A,0.6,A
2010-09-17 00:00:00+00:00,14211010,16.3,A,15.2,A,15.6,A,938.0,A,69.0,A,67.0,A,68.0,A,10.7,A,9.3,A,9.9,A,8.1,A,7.5,A,7.7,A,1.2,A,0.4,A,0.7,A
2010-09-18 00:00:00+00:00,14211010,15.6,A,14.6,A,15.0,A,1160.0,A,69.0,A,65.0,A,67.0,A,10.6,A,9.1,A,9.9,A,7.9,A,7.5,A,7.6,A,5.9,A,0.6,A,1.1,A
2010-09-19 00:00:00+00:00,14211010,15.8,A,14.4,A,15.2,A,1390.0,A,69.0,A,65.0,A,66.0,A,10.6,A,9.3,A,9.9,A,8.1,A,7.4,A,7.6,A,5.9,A,1.8,A,2.5,A
2010-09-20 00:00:00+00:00,14211010,15.6,A,13.9,A,14.6,A,1790.0,A,66.0,A,63.0,A,65.0,A,10.8,A,9.4,A,10.1,A,8.1,A,7.5,A,7.7,A,3.2,A,1.2,A,1.8,A
2010-09-21 00:00:00+00:00,14211010,15.5,A,13.1,A,14.2,A,1460.0,A,65.0,A,64.0,A,64.0,A,11.2,A,9.7,A,10.3,A,8.4,A,7.4,A,7.7,A,2.1,A,0.8,A,1.3,A
2010-09-22 00:00:00+00:00,14211010,15.4,A,13.4,A,14.5,A,1190.0,A,65.0,A,63.0,A,64.0,A,11.1,A,9.5,A,10.2,A,8.4,A,7.4,A,7.8,A,1.8,A,0.7,A,1.2,A
2010-09-23 00:00:00+00:00,14211010,15.0,A,13.2,A,13.8,A,1120.0,A,65.0,A,62.0,A,63.0,A,10.9,A,9.4,A,10.2,A,8.0,A,7.5,A,7.7,A,2.2,A,0.8,A,1.3,A
2010-09-24 00:00:00+00:00,14211010,15.2,A,12.9,A,13.9,A,1080.0,A,64.0,A,62.0,A,63.0,A,11.5,A,9.9,A,10.5,A,8.4,A,7.4,A,7.7,A,3.0,A,0.9,A,1.7,A
2010-09-25 00:00:00+00:00,14211010,15.5,A,13.0,A,14.5,A,1030.0,A,64.0,A,63.0,A,64.0,A,11.2,A,9.5,A,10.3,A,8.1,A,7.4,A,7.7,A,2.9,A,0.8,A,1.7,A
2010-09-26 00:00:00+00:00,14211010,15.6,A,13.6,A,14.4,A,985.0,A,65.0,A,64.0,A,64.0,A,11.2,A,9.3,A,10.2,A,8.1,A,7.5,A,7.7,A,2.7,A,0.4,A,0.7,A
2010-09-27 00:00:00+00:00,14211010,16.4,A,13.8,A,14.9,A,988.0,A,66.0,A,64.0,A,65.0,A,11.1,A,9.6,A,10.2,A,8.2,A,7.4,A,7.7,A,1.2,A,0.3,A,0.6,A
2010-09-28 00:00:00+00:00,14211010,16.4,A,14.6,A,15.6,A,950.0,A,67.0,A,65.0,A,65.0,A,11.2,A,9.1,A,10.1,A,8.4,A,7.5,A,7.7,A,1.3,A,0.3,A,0.6,A
2010-09-29 00:00:00+00:00,14211010,15.8,A,14.5,A,15.3,A,944.0,A,67.0,A,65.0,A,66.0,A,11.0,A,9.3,A,10.0,A,8.2,A,7.6,A,7.8,A,1.6,A,0.3,A,0.5,A
2010-09-30 00:00:00+00:00,14211010,16.1,A,13.7,A,15.0,A,936.0,A,67.0,A,65.0,A,66.0,A,11.1,A,9.4,A,10.0,A,8.4,A,7.5,A,7.8,A,1.3,A,0.3,A,0.6,A
2010-10-01 00:00:00+00:00,14211010,16.2,A,14.0,A,14.7,A,914.0,A,67.0,A,65.0,A,66.0,A,11.0,A,9.3,A,10.0,A,8.2,A,7.6,A,7.8,A,1.3,A,0.1,A,0.5,A
2010-10-02 00:00:00+00:00,14211010,15.1,A,14.0,A,14.5,A,911.0,A,67.0,A,65.0,A,66.0,A,11.0,A,9.5,A,10.2,A,8.3,A,7.6,A,7.7,A,1.8,A,0.2,A,0.5,A
2010-10-03 00:00:00+00:00,14211010,14.9,A,13.7,A,14.2,A,945.0,A,72.0,A,65.0,A,66.0,A,11.0,A,9.4,A,10.1,A,8.1,A,7.6,A,7.8,A,3.6,A,0.4,A,0.7,A
2010-10-04 00:00:00+00:00,14211010,14.2,A,13.5,A,13.8,A,948.0,A,67.0,A,66.0,A,66.0,A,11.2,A,9.7,A,10.4,A,8.4,A,7.6,A,7.9,A,4.0,A,0.3,A,0.6,A
2010-10-05 00:00:00+00:00,14211010,14.8,A,13.0,A,13.9,A,903.0,A,68.0,A,66.0,A,67.0,A,11.4,A,9.8,A,10.5,A,8.5,A,7.6,A,7.9,A,7.8,A,0.3,A,0.7,A
2010-10-06 00:00:00+00:00,14211010,14.9,A,12.7,A,13.9,A,906.0,A,69.0,A,67.0,A,68.0,A,11.3,A,9.6,A,10.3,A,8.2,A,7.6,A,7.9,A,5.5,A,0.3,A,0.6,A
2010-10-07 00:00:00+00:00,14211010,15.0,A,13.8,A,14.3,A,923.0,A,76.0,A,67.0,A,70.0,A,11.3,A,9.4,A,10.1,A,8.3,A,7.6,A,7.9,A,1.5,A,0.3,A,0.6,A
2010-10-08 00:00:00+00:00,14211010,14.6,A,13.4,A,13.9,A,924.0,A,69.0,A,67.0,A,68.0,A,11.2,A,9.5,A,10.2,A,8.3,A,7.5,A,7.7,A,1.9,A,0.2,A,0.6,A
2010-10-09 00:00:00+00:00,14211010,14.8,A,13.7,A,14.1,A,1020.0,A,68.0,A,67.0,A,68.0,A,10.9,A,9.5,A,10.1,A,8.0,A,7.6,A,7.8,A,5.5,A,0.4,A,0.7,A
2010-10-10 00:00:00+00:00,14211010,14.0,A,13.5,A,13.8,A,1540.0,A,68.0,A,64.0,A,67.0,A,10.9,A,9.6,A,10.2,A,8.0,A,7.6,A,7.7,A,6.4,A,0.5,A,3.5,A
2010-10-11 00:00:00+00:00,14211010,13.8,A,12.5,A,13.2,A,1430.0,A,67.0,A,66.0,A,67.0,A,11.5,A,9.9,A,10.5,A,8.3,A,7.6,A,7.7,A,4.5,A,1.2,A,2.4,A
2010-10-12 00:00:00+00:00,14211010,13.5,A,11.6,A,12.5,A,1140.0,A,68.0,A,66.0,A,67.0,A,11.8,A,10.1,A,10.7,A,8.3,A,7.6,A,7.8,A,2.9,A,0.5,A,1.1,A
2010-10-13 00:00:00+00:00,14211010,13.2,A,11.3,A,12.4,A,1050.0,A,69.0,A,66.0,A,67.0,A,11.9,A,10.1,A,10.8,A,8.4,A,7.6,A,7.8,A,6.3,A,0.4,A,0.6,A
2010-10-14 00:00:00+00:00,14211010,13.7,A,11.4,A,12.4,A,961.0,A,69.0,A,66.0,A,67.0,A,11.8,A,10.0,A,10.7,A,8.2,A,7.6,A,7.8,A,8.5,A,0.1,A,0.6,A
2010-10-15 00:00:00+00:00,14211010,13.3,A,11.9,A,12.6,A,951.0,A,67.0,A,66.0,A,66.0,A,12.1,A,10.0,A,10.9,A,8.6,A,7.6,A,8.0,A,1.1,A,0.3,A,0.5,A
2010-10-16 00:00:00+00:00,14211010,12.4,A,10.5,A,11.6,A,922.0,A,68.0,A,66.0,A,66.0,A,12.2,A,10.3,A,11.1,A,8.6,A,7.7,A,8.0,A,1.2,A,0.2,A,0.5,A
2010-10-17 00:00:00+00:00,14211010,11.8,A,10.0,A,11.1,A,952.0,A,67.0,A,66.0,A,66.0,A,12.3,A,10.5,A,11.3,A,8.5,A,7.6,A,7.9,A,1.3,A,0.2,A,0.5,A
2010-10-18 00:00:00+00:00,14211010,11.6,A,10.0,A,10.9,A,890.0,A,68.0,A,66.0,A,66.0,A,12.4,A,10.6,A,11.3,A,8.4,A,7.6,A,7.9,A,1.1,A,0.2,A,0.4,A
2010-10-19 00:00:00+00:00,14211010,11.6,A,10.2,A,11.0,A,921.0,A,67.0,A,66.0,A,67.0,A,12.3,A,10.5,A,11.2,A,8.4,A,7.6,A,7.9,A,1.9,A,0.1,A,0.3,A
2010-10-20 00:00:00+00:00,14211010,11.7,A,10.4,A,11.1,A,818.0,A,68.0,A,67.0,A,67.0,A,12.2,A,10.3,A,11.0,A,8.4,A,7.6,A,7.8,A,2.3,A,0.1,A,0.3,A
2010-10-21 00:00:00+00:00,14211010,11.4,A,10.3,A,10.9,A,833.0,A,68.0,A,67.0,A,68.0,A,12.1,A,10.3,A,11.1,A,8.3,A,7.6,A,7.9,A,0.5,A,0.1,A,0.2,A
2010-10-22 00:00:00+00:00,14211010,11.8,A,10.9,A,11.3,A,938.0,A,69.0,A,66.0,A,67.0,A,12.1,A,10.4,A,10.9,A,8.5,A,7.6,A,7.7,A,1.8,A,0.1,A,0.3,A
2010-10-23 00:00:00+00:00,14211010,11.7,A,10.7,A,11.1,A,982.0,A,68.0,A,66.0,A,67.0,A,11.8,A,10.3,A,11.0,A,8.2,A,7.6,A,7.9,A,2.0,A,0.1,A,0.3,A
2010-10-24 00:00:00+00:00,14211010,11.3,A,10.5,A,10.9,A,1670.0,A,67.0,A,64.0,A,66.0,A,11.4,A,10.2,A,10.9,A,8.0,A,7.6,A,7.8,A,10.0,A,0.1,A,3.7,A
2010-10-25 00:00:00+00:00,14211010,10.5,A,9.6,A,10.0,A,2970.0,A,67.0,A,66.0,A,67.0,A,11.6,A,10.7,A,11.1,A,7.9,A,7.6,A,7.7,A,7.1,A,1.5,A,2.8,A
2010-10-26 00:00:00+00:00,14211010,9.6,A,9.1,A,9.3,A,3140.0,A,67.0,A,61.0,A,64.0,A,11.7,A,11.0,A,11.2,A,7.9,A,7.6,A,7.6,A,3.9,A,1.8,A,2.3,A
2010-10-27 00:00:00+00:00,14211010,9.7,A,8.7,A,9.1,A,2470.0,A,61.0,A,57.0,A,59.0,A,12.0,A,11.1,A,11.3,A,8.0,A,7.5,A,7.6,A,3.7,A,2.0,A,2.4,A
2010-10-28 00:00:00+00:00,14211010,9.3,A,8.8,A,9.0,A,2070.0,A,64.0,A,56.0,A,57.0,A,11.9,A,11.0,A,11.4,A,7.8,A,7.4,A,7.6,A,3.0,A,1.6,A,2.1,A
2010-10-29 00:00:00+00:00,14211010,10.2,A,8.9,A,9.4,A,2020.0,A,61.0,A,56.0,A,57.0,A,12.2,A,11.0,A,11.5,A,8.1,A,7.4,A,7.6,A,2.1,A,1.3,A,1.7,A
2010-10-30 00:00:00+00:00,14211010,9.9,A,8.3,A,8.8,A,1930.0,A,57.0,A,56.0,A,57.0,A,11.8,A,11.0,A,11.4,A,7.7,A,7.5,A,7.6,A,2.1,A,0.9,A,1.3,A
2010-10-31 00:00:00+00:00,14211010,10.0,A,8.8,A,9.3,A,2310.0,A,61.0,A,56.0,A,58.0,A,12.1,A,11.0,A,11.5,A,8.0,A,7.5,A,7.6,A,6.7,A,1.0,A,4.4,A
2010-11-01 00:00:00+00:00,14211010,10.5,A,9.2,A,9.8,A,2300.0,A,58.0,A,56.0,A,58.0,A,11.7,A,11.0,A,11.3,A,7.8,A,7.5,A,7.6,A,3.9,A,1.4,A,2.3,A
2010-11-02 00:00:00+00:00,14211010,10.8,A,9.8,A,10.2,A,3810.0,A,59.0,A,54.0,A,57.0,A,11.6,A,10.9,A,11.1,A,7.8,A,7.4,A,7.5,A,8.9,A,2.7,A,5.2,A
2010-11-03 00:00:00+00:00,14211010,10.9,A,9.5,A,10.0,A,3440.0,A,56.0,A,55.0,A,56.0,A,11.8,A,11.0,A,11.3,A,8.0,A,7.5,A,7.5,A,5.5,A,1.4,A,2.4,A
2010-11-04 00:00:00+00:00,14211010,11.0,A,9.5,A,10.1,A,2610.0,A,55.0,A,53.0,A,54.0,A,11.8,A,10.9,A,11.2,A,7.9,A,7.4,A,7.6,A,2.7,A,1.2,A,1.8,A
2010-11-05 00:00:00+00:00,14211010,10.6,A,9.6,A,10.1,A,2180.0,A,54.0,A,52.0,A,53.0,A,11.9,A,10.7,A,11.2,A,8.0,A,7.4,A,7.6,A,2.8,A,1.1,A,1.6,A
2010-11-06 00:00:00+00:00,14211010,10.7,A,9.8,A,10.2,A,1980.0,A,53.0,A,52.0,A,52.0,A,11.7,A,10.6,A,11.1,A,7.9,A,7.4,A,7.6,A,2.3,A,0.8,A,1.3,A
2010-11-07 00:00:00+00:00,14211010,10.7,A,10.0,A,10.4,A,2980.0,A,55.0,A,52.0,A,53.0,A,11.3,A,10.5,A,10.9,A,7.7,A,7.4,A,7.5,A,15.0,A,1.1,A,6.3,A
2010-11-08 00:00:00+00:00,14211010,10.0,A,9.2,A,9.5,A,3250.0,A,55.0,A,53.0,A,54.0,A,11.8,A,10.8,A,11.3,A,7.8,A,7.5,A,7.5,A,6.0,A,3.0,A,3.9,A
2010-11-09 00:00:00+00:00,14211010,9.3,A,8.9,A,9.0,A,3160.0,A,55.0,A,54.0,A,54.0,A,11.4,A,11.0,A,11.1,A,7.6,A,7.4,A,7.5,A,5.9,A,2.4,A,3.4,A
2010-11-10 00:00:00+00:00,14211010,9.2,A,8.6,A,8.9,A,3900.0,A,55.0,A,52.0,A,53.0,A,11.9,A,11.1,A,11.4,A,7.8,A,7.4,A,7.5,A,7.2,A,2.7,A,4.4,A
2010-11-11 00:00:00+00:00,14211010,8.6,A,7.8,A,8.2,A,3450.0,A,53.0,A,52.0,A,52.0,A,12.3,A,11.4,A,11.8,A,7.7,A,7.4,A,7.5,A,3.0,A,1.7,A,2.4,A
2010-11-12 00:00:00+00:00,14211010,8.7,A,7.9,A,8.2,A,3040.0,A,52.0,A,51.0,A,51.0,A,12.4,A,11.6,A,11.9,A,7.9,A,7.4,A,7.6,A,2.6,A,1.6,A,2.0,A
2010-11-13 00:00:00+00:00,14211010,7.9,A,7.4,A,7.7,A,2680.0,A,53.0,A,51.0,A,52.0,A,12.4,A,11.7,A,12.0,A,7.7,A,7.4,A,7.5,A,2.6,A,1.2,A,1.5,A
2010-11-14 00:00:00+00:00,14211010,8.9,A,7.9,A,8.4,A,3570.0,A,53.0,A,52.0,A,52.0,A,11.8,A,11.5,A,11.6,A,7.6,A,7.4,A,7.5,A,5.9,A,1.4,A,4.2,A
2010-11-15 00:00:00+00:00,14211010,8.9,A,8.5,A,8.7,A,4490.0,A,52.0,A,50.0,A,51.0,A,11.9,A,11.4,A,11.5,A,7.7,A,7.4,A,7.5,A,5.0,A,2.2,A,3.1,A
2010-11-16 00:00:00+00:00,14211010,8.9,A,8.5,A,8.6,A,5320.0,A,50.0,A,48.0,A,49.0,A,11.9,A,11.3,A,11.5,A,7.7,A,7.5,A,7.5,A,4.1,A,2.4,A,3.1,A
2010-11-17 00:00:00+00:00,14211010,8.6,A,8.4,A,8.5,A,4950.0,A,48.0,A,46.0,A,47.0,A,11.6,A,11.2,A,11.4,A,7.6,A,7.4,A,7.5,A,25.0,A,2.2,A,2.8,A
2010-11-18 00:00:00+00:00,14211010,8.5,A,7.9,A,8.1,A,8580.0,A,50.0,A,44.0,A,45.0,A,11.8,A,11.3,A,11.5,A,7.4,A,7.4,A,7.4,A,70.0,A,9.2,A,25.0,A
2010-11-19 00:00:00+00:00,14211010,7.9,A,6.8,A,7.2,A,6780.0,A,44.0,A,43.0,A,44.0,A,12.0,A,11.6,A,11.8,A,7.5,A,7.4,A,7.4,A,11.0,A,6.3,A,8.1,A
